,trial_id,global_trial_end_date,first_pub_date,current_pub_date,version,results_type
7059,2009-012614-48,2010-11-08,2014-11-20,2016-02-12,v1(current),Document
7060,2009-012848-16,2013-07-08,2015-08-01,2016-06-02,v2(current),Tabular
7061,2009-016648-38,2013-10-09,2015-06-26,2016-07-17,v2(current),Tabular
7062,2009-016791-71,2012-12-06,2016-09-21,2016-09-21,v1(current),Document
7063,2009-015525-37,2010-07-01,2016-09-21,2016-09-21,v1(current),Document
7064,2009-015816-17,2011-05-10,2016-01-31,2016-01-31,v1(current),Document
7065,2009-016525-34,2012-05-29,2016-08-19,2016-08-19,v1(current),Document
7066,2009-013222-16,2010-12-15,2015-08-12,2016-02-27,v2(current),Tabular
7067,2009-013395-48,2011-01-14,2015-04-05,2016-05-16,v1(current),Document
7068,2009-014597-17,2011-01-21,2016-06-02,2016-06-02,v1(current),Document
7069,2013-000961-36,2015-03-31,2016-08-07,2016-08-07,v1(current),Tabular
7070,2009-014410-10,2012-03-13,2017-01-06,2017-01-06,v1(current),Document
7071,2009-014377-40,2011-02-22,2014-12-06,2016-07-12,v1(current),Document
7072,2009-014351-72,2011-08-09,2016-08-18,2016-08-18,v1(current),Mixed
7073,2010-018621-19,2013-04-24,2016-06-04,2016-06-04,v1(current),Document
7074,2010-018437-21,2013-03-06,2016-04-06,2016-04-06,v1(current),Document
7075,2010-021358-20,2013-08-12,2015-07-29,2016-04-01,v1(current),Tabular
7076,2007-004918-14,2008-04-04,2016-10-29,2016-10-29,v1(current),Document
7077,2009-018141-20,2014-05-31,2015-07-22,2016-02-19,v1(current),Tabular
7078,2009-012769-74,2012-10-23,2015-08-01,2016-03-23,v2(current),Tabular
7079,2010-019844-38,2012-10-29,2016-07-17,2016-07-17,v1(current),Document
7080,2010-020005-32,2013-01-31,2016-07-29,2016-07-29,v1(current),Document
7081,2010-021560-15,2012-11-22,2016-12-08,2016-12-08,v1(current),Document
7082,2010-019778-34,2012-08-01,2016-10-12,2016-10-12,v1(current),Document
7083,2010-018646-31,2012-07-10,2016-12-23,2016-12-23,v1(current),Tabular
7084,2010-018723-26,2013-04-05,2015-03-22,2016-05-16,v1(current),Document
7085,2010-018858-12,2011-09-13,2016-11-05,2016-12-30,v2(current),Document
7086,2010-019558-42,2011-03-17,2016-10-01,2016-10-01,v1(current),Document
7087,2010-018860-17,2011-09-15,2016-11-05,2016-12-30,v2(current),Document
7088,2010-021984-33,2012-09-10,2015-05-17,2016-07-14,v1(current),Document
7089,2010-023112-14,2012-04-19,2015-04-17,2016-06-20,v1(current),Tabular
7090,2010-023098-21,2012-10-11,2016-05-20,2016-05-20,v1(current),Document
7091,2010-022736-37,2011-10-07,2016-04-23,2016-04-23,v1(current),Document
7092,2011-003337-34,2014-04-28,2015-03-28,2016-04-27,v1(current),Tabular
7093,2011-002273-29,2012-10-25,2016-04-07,2016-04-07,v1(current),Document
7094,2011-001987-24,2012-09-13,2017-01-01,2017-01-01,v1(current),Document
7095,2010-023417-54,2012-07-21,2014-11-06,2016-02-15,v1(current),Document
7096,2011-000682-12,2014-02-01,2016-10-15,2016-10-15,v1(current),Tabular
7097,2011-000400-17,2014-12-01,2016-04-30,2016-04-30,v1(current),Tabular
7098,2010-023669-23,2014-05-30,2015-08-02,2016-06-23,v2(current),Tabular
7099,2010-024256-28,2012-04-20,2016-09-03,2016-09-03,v1(current),Document
7100,2016-001008-49,2010-06-28,2017-03-07,2017-03-07,v1(current),Tabular
7101,2011-000725-69,2012-09-07,2016-04-23,2016-04-23,v1(current),Document
7102,2011-001193-26,2015-07-15,2016-07-30,2016-07-30,v1(current),Tabular
7103,2011-000888-27,2015-07-16,2016-07-10,2016-07-10,v1(current),Tabular
7104,2011-001007-12,2012-01-13,2016-10-12,2016-10-12,v1(current),Document
7105,2011-001712-61,2012-11-19,2016-01-30,2016-01-30,v1(current),Document
7106,2008-004605-34,2010-09-06,2015-06-25,2016-07-07,v1(current),Document
7107,2014-001198-15,2016-02-12,2017-03-08,2017-03-08,v1(current),Tabular
7108,2014-001026-16,2015-06-12,2017-03-08,2017-03-08,v1(current),Tabular
7109,2014-002925-36,2016-02-19,2017-03-08,2017-03-08,v1(current),Tabular
7110,2014-005568-14,2016-06-17,2017-03-08,2017-03-08,v1(current),Tabular
7111,2008-002668-32,2013-11-07,2017-03-08,2017-03-08,v1(current),Tabular
7112,2013-000192-33,2015-01-08,2016-07-16,2016-07-16,v1(current),Tabular
7113,2010-023281-47,2011-08-29,2017-01-06,2017-01-06,v1(current),Document
7114,2011-004158-24,2013-04-15,2015-04-05,2016-05-16,v1(current),Document
7115,2006-001152-12,2016-02-05,2017-02-18,2017-02-18,v1(current),Tabular
7116,2011-006121-26,2013-11-25,2015-08-13,2016-07-15,v2(current),Tabular
7117,2012-003738-18,2015-07-20,2016-07-29,2016-07-29,v1(current),Tabular
7118,2013-000007-17,2014-02-11,2015-08-06,2016-03-04,v1(current),Tabular
7119,2012-003881-42,2013-10-22,2015-06-14,2016-05-18,v2(current),Tabular
7120,2005-003443-31,2009-10-01,2017-03-09,2017-03-09,v1(current),Document
7121,2007-004377-26,2010-10-25,2017-03-09,2017-03-09,v1(current),Document
7122,2017-000186-76,2014-01-26,2017-03-09,2017-03-09,v1(current),Tabular
7123,2013-000886-35,2014-01-31,2015-08-06,2016-03-04,v1(current),Tabular
7124,2004-005262-20,2005-12-14,2016-08-25,2016-08-25,v1(current),Document
7125,2007-004923-39,2010-07-13,2017-03-10,2017-03-10,v1(current),Document
7126,2010-019017-25,2015-10-30,2017-03-10,2017-03-10,v1(current),Mixed
7127,2017-000108-42,2011-05-16,2017-03-10,2017-03-10,v1(current),Tabular
7128,2017-000109-19,2007-08-22,2017-03-10,2017-03-10,v1(current),Tabular
7129,2006-003445-17,2014-09-04,2017-03-10,2017-03-10,v1(current),Tabular
7130,2013-004616-21,2016-02-12,2017-03-10,2017-03-10,v1(current),Tabular
7131,2011-004905-26,2015-08-18,2017-01-15,2018-08-04,v2(current),Tabular
7132,2011-000114-19,2015-12-21,2017-01-04,2017-01-04,v1(current),Tabular
7133,2011-004208-39,2016-03-09,2017-03-11,2017-12-24,v4(current),Tabular
7134,2011-004074-28,2014-11-04,2017-03-11,2017-03-11,v1(current),Tabular
7135,2013-002806-30,2016-02-23,2017-03-11,2017-03-11,v1(current),Tabular
7136,2015-000988-14,2015-07-15,2017-03-11,2017-03-11,v1(current),Mixed
7137,2004-005243-97,2008-05-19,2016-09-22,2016-09-22,v1(current),Document
7138,2005-004977-12,2011-05-26,2016-01-31,2016-01-31,v1(current),Document
7139,2005-004597-24,2007-08-21,2016-07-15,2016-07-15,v1(current),Document
7140,2005-005529-74,2008-01-22,2016-12-11,2016-12-11,v1(current),Document
7141,2005-005763-28,2013-07-20,2016-11-19,2016-11-19,v1(current),Document
7142,2005-005887-97,2009-06-30,2016-06-09,2016-06-09,v1(current),Document
7143,2006-002987-24,2010-04-07,2016-08-10,2016-08-10,v1(current),Document
7144,2006-003815-31,2007-02-05,2016-10-16,2016-10-16,v1(current),Document
7145,2007-000638-37,2011-01-07,2016-10-09,2016-10-09,v1(current),Document
7146,2013-000180-81,2014-08-27,2016-07-16,2016-07-16,v1(current),Tabular
7147,2015-000984-15,2016-02-08,2017-02-24,2017-02-24,v1(current),Tabular
7148,2013-000393-30,2014-08-21,2015-08-15,2016-07-15,v1(current),Tabular
7149,2013-000657-50,2015-12-14,2016-05-13,2016-05-13,v1(current),Tabular
7150,2013-000719-26,2015-10-29,2016-10-12,2016-10-12,v1(current),Tabular
7151,2013-000833-11,2015-08-04,2016-08-21,2016-10-20,v2(current),Tabular
7152,2004-004206-25,2016-04-24,2017-03-15,2017-03-15,v1(current),Tabular
7153,2013-000895-14,2015-11-03,2016-12-04,2016-12-04,v1(current),Mixed
7154,2013-000900-41,2014-04-28,2016-04-21,2016-04-21,v1(current),Mixed
7155,2013-000916-10,2015-10-12,2016-11-17,2016-11-17,v1(current),Tabular
7156,2013-001057-27,2016-01-14,2017-02-10,2017-02-10,v1(current),Tabular
7157,2012-003223-38,2016-03-14,2017-03-16,2018-07-26,v2(current),Tabular
7158,2013-004679-11,2016-03-09,2017-03-16,2017-03-16,v1(current),Tabular
7159,2016-004420-29,2015-12-10,2017-03-16,2018-01-13,v3(current),Tabular
7160,2008-001451-21,2016-02-25,2017-03-16,2017-03-16,v1(current),Mixed
7161,2008-007786-23,2016-02-29,2017-03-16,2017-03-16,v1(current),Tabular
7162,2012-002639-27,2016-03-15,2017-03-16,2017-03-16,v1(current),Tabular
7163,2013-000747-11,2016-02-25,2017-03-10,2017-03-10,v1(current),Tabular
7164,2013-001154-98,2014-10-30,2016-06-25,2016-06-25,v1(current),Tabular
7165,2013-001194-25,2016-03-31,2016-10-16,2016-10-16,v1(current),Tabular
7166,2013-001263-23,2016-05-04,2016-11-20,2016-11-20,v1(current),Tabular
7167,2010-018319-13,2011-05-02,2016-12-30,2016-12-30,v1(current),Document
7168,2010-023692-26,2013-07-17,2015-08-06,2017-02-01,v1(current),Tabular
7169,2010-022656-22,2015-09-14,2016-09-23,2016-09-23,v1(current),Tabular
7170,2011-005689-39,2015-03-18,2016-04-03,2016-04-03,v1(current),Tabular
7171,2012-003763-22,2015-06-17,2016-06-28,2016-09-04,v2(current),Tabular
7172,2014-003400-70,2015-10-20,2016-03-20,2017-03-17,v2(current),Tabular
7173,2013-002916-28,2016-04-11,2017-03-17,2017-03-17,v1(current),Tabular
7174,2008-005843-40,2014-10-27,2016-11-11,2017-01-27,v2(current),Tabular
7175,2009-014894-42,2011-11-14,2014-09-05,2016-02-17,v1(current),Document
7176,2009-016823-74,2011-03-21,2017-03-18,2017-03-18,v1(current),Document
7177,2011-000285-35,2012-10-11,2017-03-18,2017-03-18,v1(current),Document
7178,2014-001890-15,2015-05-21,2017-03-18,2017-03-18,v1(current),Tabular
7179,2011-004155-39,2016-03-08,2017-03-19,2017-03-19,v1(current),Tabular
7180,2013-000547-85,2015-10-28,2017-03-19,2017-03-19,v1(current),Tabular
7181,2009-012652-24,2011-06-30,2016-05-20,2016-05-20,v1(current),Document
7182,2009-011424-64,2010-11-11,2016-06-12,2016-06-12,v1(current),Document
7183,2009-013091-40,2013-03-21,2015-07-22,2016-05-18,v2(current),Tabular
7184,2008-008392-34,2012-09-14,2016-12-03,2016-12-03,v1(current),Document
7185,2008-003736-38,2010-06-14,2015-07-16,2016-04-08,v1(current),Document
7186,2008-005215-17,2011-06-23,2016-09-17,2016-09-17,v1(current),Document
7187,2008-007087-42,2010-04-27,2016-09-15,2016-09-15,v1(current),Document
7188,2008-003327-23,2011-04-19,2016-06-26,2016-06-26,v1(current),Document
7189,2014-002179-27,2015-12-02,2016-12-08,2016-12-08,v1(current),Tabular
7190,2013-001332-22,2016-02-22,2017-03-12,2017-03-12,v1(current),Mixed
7191,2013-001473-24,2015-10-14,2016-10-20,2016-10-20,v1(current),Tabular
7192,2013-001557-27,2015-09-23,2016-09-30,2016-09-30,v1(current),Tabular
7193,2009-012456-25,2010-08-06,2015-02-13,2016-07-08,v1(current),Document
7194,2013-001677-24,2015-09-30,2016-11-17,2016-11-17,v1(current),Tabular
7195,2011-004996-35,2015-03-13,2016-07-10,2016-07-10,v1(current),Tabular
7196,2013-001788-21,2015-10-21,2016-10-16,2017-04-26,v2(current),Tabular
7197,2004-001474-12,2008-02-27,2016-06-29,2016-06-29,v1(current),Document
7198,2013-001924-20,2015-09-24,2016-08-19,2016-08-19,v1(current),Tabular
7199,2013-001940-71,2015-07-31,2016-08-28,2016-08-28,v1(current),Tabular
7200,2013-001970-33,2014-08-28,2016-07-24,2016-07-24,v1(current),Tabular
7201,2007-003194-82,2009-05-29,2016-05-14,2016-05-14,v1(current),Document
7202,2009-012053-37,2011-12-29,2016-04-15,2016-04-15,v1(current),Document
7203,2005-001043-32,2010-12-30,2016-06-10,2016-06-10,v1(current),Document
7204,2008-005909-19,2011-10-11,2016-04-15,2016-04-15,v1(current),Document
7205,2013-002088-25,2015-10-21,2016-10-15,2016-10-15,v1(current),Tabular
7206,2004-002116-28,2008-10-31,2016-05-14,2016-05-14,v1(current),Document
7207,2007-001324-13,2008-12-17,2016-05-15,2016-05-15,v1(current),Document
7208,2007-003652-11,2010-03-11,2016-05-27,2016-05-27,v1(current),Document
7209,2008-004534-24,2012-05-08,2016-05-08,2016-05-08,v1(current),Document
7210,2013-003594-99,2015-07-09,2016-07-21,2016-07-21,v1(current),Tabular
7211,2006-001313-15,2008-04-21,2016-05-08,2016-05-08,v1(current),Document
7212,2009-017356-28,2012-03-16,2016-04-15,2016-04-15,v1(current),Document
7213,2009-012621-12,2012-06-26,2016-05-04,2016-05-04,v1(current),Document
7214,2005-001466-14,2006-05-31,2016-06-10,2016-06-10,v1(current),Document
7215,2005-001997-29,2007-02-22,2016-06-10,2016-06-10,v1(current),Document
7216,2013-002115-99,2014-04-23,2015-08-05,2016-07-07,v1(current),Tabular
7217,2013-002185-39,2014-01-22,2015-06-03,2016-05-28,v2(current),Tabular
7218,2013-002243-29,2014-11-24,2016-04-06,2016-04-06,v1(current),Tabular
7219,2013-002283-25,2015-03-03,2016-07-10,2016-07-10,v1(current),Tabular
7220,2005-005523-34,2010-09-14,2016-07-03,2016-07-03,v1(current),Document
7221,2005-004475-37,2007-04-20,2016-06-29,2016-06-29,v1(current),Document
7222,2013-002345-11,2016-05-11,2016-10-14,2016-10-14,v1(current),Tabular
7223,2005-005622-31,2007-11-17,2016-06-10,2016-06-10,v1(current),Document
7224,2005-005557-22,2007-05-29,2016-06-24,2016-06-24,v1(current),Document
7225,2013-002346-37,2015-12-14,2017-02-10,2017-02-10,v1(current),Tabular
7226,2005-005531-99,2008-08-06,2016-06-29,2016-06-29,v1(current),Document
7227,2006-001104-36,2008-01-18,2016-06-02,2016-06-02,v1(current),Document
7228,2012-004339-21,2016-03-11,2017-03-22,2017-03-22,v1(current),Tabular
7229,2004-002985-39,2010-01-12,2017-03-22,2017-03-22,v1(current),Document
7230,2013-002535-24,2014-09-22,2016-03-26,2016-03-26,v1(current),Tabular
7231,2013-002638-19,2015-01-28,2016-07-23,2016-07-23,v1(current),Tabular
7232,2013-002671-18,2015-10-31,2016-10-15,2016-10-15,v1(current),Tabular
7233,2011-000602-22,2012-03-15,2015-02-15,2016-06-03,v1(current),Document
7234,2011-000723-32,2012-03-27,2015-02-15,2016-06-03,v1(current),Document
7235,2011-000935-98,2011-11-14,2016-11-12,2016-11-12,v1(current),Document
7236,2011-000977-29,2012-07-11,2016-06-12,2016-06-12,v1(current),Tabular
7237,2006-001659-37,2008-06-16,2017-03-23,2017-03-23,v1(current),Document
7238,2015-003681-87,2016-09-12,2017-03-23,2017-03-23,v1(current),Tabular
7239,2010-020360-38,2016-04-22,2017-03-23,2017-03-23,v1(current),Tabular
7240,2005-001347-37,2007-08-13,2017-03-23,2017-03-23,v1(current),Document
7241,2013-001486-17,2016-03-11,2017-03-23,2017-03-23,v1(current),Tabular
7242,2004-003896-35,2008-09-15,2017-03-23,2017-03-23,v1(current),Document
7243,2014-004787-37,2016-08-12,2017-03-01,2017-03-01,v1(current),Tabular
7244,2004-002245-12,2011-06-08,2017-03-24,2017-03-24,v1(current),Document
7245,2009-017063-42,2015-07-14,2017-03-24,2017-03-24,v1(current),Tabular
7246,2005-002825-29,2011-09-28,2017-03-24,2017-03-24,v1(current),Document
7247,2005-000933-39,2009-04-29,2017-03-24,2017-03-24,v1(current),Document
7248,2005-000679-16,2006-12-14,2017-03-24,2017-03-24,v1(current),Document
7249,2009-013287-39,2012-10-25,2017-03-24,2017-03-24,v1(current),Tabular
7250,2006-002667-33,2009-04-28,2017-03-24,2017-03-24,v1(current),Document
7251,2006-004189-14,2011-04-01,2017-03-24,2017-03-24,v1(current),Document
7252,2004-002113-36,2012-07-05,2017-03-24,2017-03-24,v1(current),Document
7253,2006-000338-10,2009-07-31,2017-03-24,2017-03-24,v1(current),Document
7254,2017-000110-35,2013-04-15,2017-03-24,2017-03-24,v1(current),Tabular
7255,2013-002802-30,2015-08-27,2016-07-03,2016-07-03,v1(current),Tabular
7256,2013-002857-32,2015-12-30,2017-01-06,2017-01-06,v1(current),Tabular
7257,2013-002924-17,2014-12-18,2016-05-18,2016-05-18,v1(current),Mixed
7258,2013-002966-38,2014-04-11,2015-08-09,2016-07-11,v1(current),Tabular
7259,2012-001525-27,2013-12-30,2015-07-30,2016-02-03,v1(current),Tabular
7260,2013-003148-21,2016-02-04,2017-01-27,2017-01-27,v1(current),Tabular
7261,2013-003585-14,2015-11-16,2016-11-25,2016-11-25,v1(current),Tabular
7262,2010-020936-21,2011-07-31,2017-03-25,2017-03-25,v1(current),Document
7263,2011-005577-23,2013-01-31,2017-03-25,2017-03-25,v1(current),Document
7264,2017-000112-42,2009-09-18,2017-03-25,2017-03-25,v1(current),Tabular
7265,2007-003797-25,2008-07-01,2017-03-25,2017-03-25,v1(current),Document
7266,2007-004316-31,2009-11-16,2017-03-25,2017-03-25,v1(current),Document
7267,2010-020935-38,2011-08-23,2017-03-25,2017-03-25,v1(current),Document
7268,2012-004548-31,2014-02-05,2017-03-25,2017-03-25,v1(current),Tabular
7269,2009-014815-11,2010-12-11,2017-03-25,2017-03-25,v1(current),Document
7270,2010-022794-34,2011-07-31,2017-03-25,2017-03-25,v1(current),Document
7271,2010-021653-39,2009-04-11,2017-03-25,2017-03-25,v1(current),Document
7272,2012-004545-32,2014-05-19,2017-03-25,2017-03-25,v1(current),Tabular
7273,2009-011571-71,2009-12-30,2017-03-25,2017-03-25,v1(current),Document
7274,2011-001788-36,2016-12-31,2017-03-25,2017-03-25,v1(current),Tabular
7275,2012-002324-32,2015-08-26,2017-03-26,2018-03-07,v2(current),Tabular
7276,2012-002322-73,2015-09-29,2017-03-26,2017-08-04,v2(current),Tabular
7277,2012-002339-27,2014-12-19,2017-03-26,2017-03-26,v1(current),Tabular
7278,2014-004856-68,2016-02-15,2017-03-26,2017-03-26,v1(current),Mixed
7279,2012-002323-15,2014-09-02,2017-03-26,2018-03-07,v2(current),Tabular
7280,2010-022504-42,2014-03-31,2017-03-26,2017-10-14,v2(current),Tabular
7281,2013-003589-15,2016-06-01,2017-03-24,2017-03-24,v1(current),Tabular
7282,2013-003600-40,2016-02-11,2017-02-23,2017-02-23,v1(current),Tabular
7283,2013-003660-31,2015-05-28,2016-12-01,2016-12-01,v1(current),Tabular
7284,2013-003817-16,2015-08-05,2016-08-13,2017-08-12,v2(current),Mixed
7285,2013-004041-17,2015-02-25,2016-07-09,2016-07-09,v1(current),Tabular
7286,2013-004036-30,2014-06-18,2016-09-09,2016-09-09,v1(current),Tabular
7287,2013-004392-12,2015-09-03,2016-09-18,2016-09-18,v1(current),Tabular
7288,2013-004612-22,2014-11-27,2016-03-26,2016-03-26,v1(current),Tabular
7289,2013-004826-27,2014-10-14,2015-08-09,2016-07-11,v1(current),Tabular
7290,2014-003738-24,2016-03-10,2017-03-25,2017-03-25,v1(current),Tabular
7291,2013-004779-11,2015-07-31,2016-07-29,2016-07-29,v1(current),Tabular
7292,2013-005268-25,2015-02-06,2016-07-28,2016-07-28,v1(current),Tabular
7293,2004-004273-28,2008-12-02,2017-03-29,2017-03-29,v1(current),Document
7294,2004-002295-41,2016-03-01,2017-03-29,2017-03-29,v1(current),Tabular
7295,2004-001331-36,2009-12-02,2017-03-29,2017-03-29,v1(current),Document
7296,2014-000229-19,2016-04-25,2017-03-29,2017-03-29,v1(current),Tabular
7297,2004-003701-24,2010-06-28,2017-03-29,2017-03-29,v1(current),Document
7298,2015-002520-82,2015-12-09,2017-03-29,2017-03-29,v1(current),Mixed
7299,2004-001746-32,2010-06-25,2017-03-29,2017-03-29,v1(current),Document
7300,2016-004133-25,2016-06-13,2017-03-29,2017-03-29,v1(current),Tabular
7301,2004-001332-23,2005-11-04,2017-03-29,2017-03-29,v1(current),Document
7302,2010-019647-19,2012-10-23,2017-03-30,2017-03-30,v1(current),Document
7303,2013-004625-81,2016-01-22,2017-03-30,2017-03-30,v1(current),Tabular
7304,2011-004923-11,2015-08-07,2016-08-13,2016-08-13,v1(current),Tabular
7305,2005-004323-18,2012-07-26,2016-11-25,2016-11-25,v1(current),Document
7306,2014-002992-27,2016-06-30,2017-03-08,2018-07-12,v3(current),Tabular
7307,2013-005384-66,2016-03-09,2016-12-01,2016-12-01,v1(current),Tabular
7308,2013-005576-18,2016-03-11,2017-03-25,2017-06-10,v2(current),Tabular
7309,2008-007762-39,2010-12-17,2017-03-31,2017-03-31,v1(current),Tabular
7310,2012-002839-28,2016-03-15,2017-03-31,2017-03-31,v1(current),Tabular
7311,2013-003095-12,2015-11-26,2017-03-31,2017-03-31,v1(current),Mixed
7312,2008-007784-16,2011-01-14,2017-03-31,2017-03-31,v1(current),Tabular
7313,2009-017723-26,2015-04-14,2017-03-31,2017-03-31,v1(current),Tabular
7314,2007-002077-31,2013-07-20,2016-10-29,2016-10-29,v1(current),Document
7315,2007-002135-83,2010-12-20,2017-04-01,2017-04-01,v1(current),Document
7316,2014-000998-39,2016-02-09,2017-04-01,2017-04-01,v1(current),Tabular
7317,2011-005604-15,,2017-04-01,2017-04-01,v1(current),Tabular
7318,2014-001076-58,2016-03-07,2017-04-01,2017-04-01,v1(current),Tabular
7319,2013-004654-13,2016-04-11,2017-04-01,2017-04-01,v1(current),Tabular
7320,2007-002256-42,2010-11-30,2017-04-01,2017-04-01,v1(current),Document
7321,2011-005121-49,2016-03-17,2017-04-02,2018-10-21,v2(current),Tabular
7322,2015-001409-15,2016-07-06,2017-02-19,2017-02-19,v1(current),Tabular
7323,2014-000290-39,2016-01-04,2017-01-19,2017-01-19,v1(current),Tabular
7324,2014-000547-32,2016-03-10,2017-03-09,2017-03-09,v1(current),Tabular
7325,2014-001253-16,2014-11-20,2016-05-15,2016-05-15,v1(current),Tabular
7326,2014-000805-11,2016-01-15,2017-01-31,2017-06-29,v2(current),Tabular
